"","Id","SalePrice"
"365",1825,186588.6742
"366",1826,132739.9946
"367",1827,263521.439666667
"368",1828,211671.401133333
"369",1829,126550.730033333
"370",1830,164932.312533333
"371",1831,143890.1621
"372",1832,192881.421666667
"373",1833,209850.087233333
"374",1834,118017.9658
"375",1835,230224.245733333
"376",1836,234678.577533333
"377",1837,127599.4947
"378",1838,142400.676433333
"379",1839,142066.204157143
"380",1840,172291.4862
"381",1841,214618.3038
"382",1842,180189.242233333
"383",1843,180788.7763
"384",1844,157192.128633333
"385",1845,125045.7003
"386",1846,229997.935933333
"387",1847,190392.893571429
"388",1848,123236.3676
"389",1849,244780.5574
"390",1850,127081.4933
"391",1851,98270.9975
"392",1852,136854.648766667
"393",1853,172279.7586
"394",1854,158701.3099
"395",1855,130375.531666667
"396",1856,132997.6928
"397",1857,99596.2472
"398",1858,144443.836833333
"399",1859,158452.631133333
"400",1860,124185.417166667
"401",1861,486575.3728
"402",1862,326454.347966667
"403",1863,244331.800933333
"404",1864,266310.405666667
"405",1865,116192.9424
"406",1866,158179.503433333
"407",1867,99080.0020666667
"408",1868,112134.8029
"409",1869,184215.466233333
"410",1870,260887.7458
"411",1871,136074.5424
"412",1872,119068.496923809
"413",1873,117208.8125
"414",1874,133523.794966667
"415",1875,141727.983733333
"416",1876,217478.072666667
"417",1877,146705.874133333
"418",1878,233698.367233333
"419",1879,248604.873366667
"420",1880,177297.163766667
"421",1881,116642.2164
"422",1882,159391.416033333
"423",1883,173139.833933333
"424",1884,147427.705166667
"425",1885,454083.8585
"426",1886,158613.7181
"427",1887,146853.519733333
"428",1888,113569.392733333
"429",1889,137414.7959
"430",1890,119409.489733333
"431",1891,180137.3656
"432",1892,111982.1575
"433",1893,127903.213633333
"434",1894,216264.006833333
"435",1895,140798.375166667
"436",1896,106449.300733333
"437",1897,285211.296419048
"438",1898,171209.041766667
"439",1899,218208.462533333
"440",1900,345942.967433333
"441",1901,198215.518466667
"442",1902,151729.519333333
"443",1903,137150.402066667
"444",1904,175188.3745
"445",1905,126010.263
"446",1906,340790.170566667
"447",1907,154926.2943
"448",1908,199396.831933333
"449",1909,100975.5598
"450",1910,184106.785533333
"451",1911,215728.493966667
"452",1912,284815.167633334
"453",1913,213090.599733333
"454",1914,143739.197966667
"455",1915,139786.250833333
"456",1916,135685.470933333
"457",1917,304040.2069
"458",1918,103302.711633333
"459",1919,158768.959166667
"460",1920,282515.309833333
"461",1921,290916.760233333
"462",1922,160273.886866667
"463",1923,157606.941733333
"464",1924,136400.695566667
"465",1925,151024.103133333
"466",1926,139363.9096
"467",1927,249430.065119048
"468",1928,164768.3061
"469",1929,357382.0757
"470",1930,123024.203633333
"471",1931,171638.066966667
"472",1932,244207.3003
"473",1933,221642.109666667
"474",1934,191496.2634
"475",1935,127355.233733333
"476",1936,130307.1739
"477",1937,156131.001555556
"478",1938,90020.0557666667
"479",1939,179578.810633333
"480",1940,165328.608533333
"481",1941,259038.0287
"482",1942,125864.4983
"483",1943,179841.9549
"484",1944,163839.033466667
"485",1945,169730.566766667
"486",1946,132749.681333333
"487",1947,156686.0101
"488",1948,302300.7384
"489",1949,174105.318833333
"490",1950,102623.879266667
"491",1951,168690.7315
"492",1952,148313.818033333
"493",1953,197874.0374
"494",1954,193996.2151
"495",1955,116309.743233333
"496",1956,245088.548933333
"497",1957,152641.243866667
"498",1958,172035.6447
"499",1959,166772.273633333
"500",1960,229535.3442
"501",1961,125617.3642
"502",1962,194499.5913
"503",1963,255427.303333333
"504",1964,208590.327066667
"505",1965,396471.233366666
"506",1966,191172.867666667
"507",1967,263134.637933333
"508",1968,199121.854233333
"509",1969,146185.704388889
"510",1970,272431.5699
"511",1971,285936.5694
"512",1972,125944.053366667
"513",1973,295522.6188
"514",1974,152882.013933333
"515",1975,120733.8523
"516",1976,108909.812133333
"517",1977,147975.3502
"518",1978,232008.001866667
"519",1979,215828.6008
"520",1980,202904.9338
"521",1981,163718.8731
"522",1982,277061.247433333
"523",1983,191600.748333333
"524",1984,184102.45484446
"525",1985,130499.2882
"526",1986,222506.0498
"527",1987,200655.249933333
"528",1988,100320.211066667
"529",1989,236006.938466667
"530",1990,183160.525633333
"531",1991,147273.765833333
"532",1992,271561.795933333
"533",1993,162524.336366667
"534",1994,207677.190333333
"535",1995,106405.31032381
"536",1996,376363.142
"537",1997,184718.258933333
"538",1998,216774.384566667
"539",1999,176751.5341
"540",2000,259123.617966667
"541",2001,161014.573700577
"542",2002,247582.574233333
"543",2003,228224.141466667
"544",2004,293559.169033333
"545",2005,259862.135666667
"546",2006,134573.1489
"547",2007,121733.222433333
"548",2008,179416.0408
"549",2009,184521.389104762
"550",2010,352089.356666667
"551",2011,273734.060466667
"552",2012,130931.176833333
"553",2013,138401.594566667
"554",2014,210256.5697
"555",2015,184989.254
"556",2016,174468.198114286
"557",2017,205948.413885714
"558",2018,136695.4305
"559",2019,145291.211333333
"560",2020,129985.506666667
"561",2021,254879.7127
"562",2022,137331.155566667
"563",2023,127453.6869
"564",2024,232284.7518
"565",2025,177036.733033333
"566",2026,168078.455833333
"567",2027,138818.969266667
"568",2028,210024.1596
"569",2029,207546.7092
"570",2030,96919.5813666667
"571",2031,212980.5704
"572",2032,202038.755233333
"573",2033,209754.9292
"574",2034,129882.803666667
"575",2035,181606.3012
"576",2036,141118.998
"577",2037,142201.7878
"578",2038,217712.0228
"579",2039,133868.252333333
"580",2040,196374.406733333
"581",2041,181241.532366667
"582",2042,126514.9268
"583",2043,204066.868566667
"584",2044,107629.3439
"585",2045,139578.714666667
"586",2046,459325.6028
"587",2047,123290.365633333
"588",2048,133816.9337
"589",2049,195717.7327
"590",2050,158534.194533333
"591",2051,218745.400233333
"592",2052,191782.888966667
"593",2053,174291.676833333
"594",2054,154043.683066667
"595",2055,129919.752
"596",2056,181988.454771428
"597",2057,192561.651266667
"598",2058,148817.696666667
"599",2059,403352.0737
"600",2060,172854.64437619
"601",2061,154049.544866667
"602",2062,175788.208633333
"603",2063,138407.817466667
"604",2064,117614.0174
"605",2065,138440.018233333
"606",2066,165768.2906
"607",2067,149487.3684
"608",2068,171441.4977
"609",2069,190349.442333333
"610",2070,119725.581466667
"611",2071,150963.6565
"612",2072,137378.521333333
"613",2073,571786.038133333
"614",2074,291285.684233333
"615",2075,128439.1832
"616",2076,104748.561333333
"617",2077,61281.0993
"618",2078,191699.119366667
"619",2079,195807.327333333
"620",2080,236137.7775
"621",2081,148618.478933333
"622",2082,131397.217233333
"623",2083,114266.380333333
"624",2084,195604.318533333
"625",2085,156258.607633333
"626",2086,138099.266066667
"627",2087,176908.9152
"628",2088,116607.669033333
"629",2089,344919.5947
"630",2090,192851.962733333
"631",2091,404212.3997
"632",2092,120150.418333333
"633",2093,199457.8038
"634",2094,262164.237733333
"635",2095,138277.3599
"636",2096,244714.178
"637",2097,149084.385814863
"638",2098,223029.210866667
"639",2099,210202.013333333
"640",2100,149894.6669
"641",2101,128314.391433333
"642",2102,93397.9535333333
"643",2103,115530.507866667
"644",2104,145127.448566667
"645",2105,139513.135666667
"646",2106,160561.395266667
"647",2107,240400.898504762
"648",2108,139526.706666667
"649",2109,279547.766366667
"650",2110,324475.713933333
"651",2111,184102.45484446
"652",2112,346329.982866667
"653",2113,107067.377466667
"654",2114,162940.001933333
"655",2115,128065.358233333
"656",2116,165242.938133333
"657",2117,143717.338722222
"658",2118,343570.1618
"659",2119,119225.6183
"660",2120,178823.890766667
"661",2121,321067.280666667
"662",2122,198074.418833333
"663",2123,201659.387033333
"664",2124,210420.8269
"665",2125,238137.373033333
"666",2126,154926.2943
"667",2127,171564.618666667
"668",2128,130743.836766667
"669",2129,271391.312633333
"670",2130,232260.526366667
"671",2131,174744.524566667
"672",2132,205514.431304762
"673",2133,161147.945466667
"674",2134,251634.206166667
"675",2135,121054.810433333
"676",2136,207993.901704762
"677",2137,173659.6468
"678",2138,99346.0726333334
"679",2139,170030.946033333
"680",2140,195843.888
"681",2141,272415.4176
"682",2142,226468.921466667
"683",2143,316320.079466666
"684",2144,200574.197866667
"685",2145,330069.568233333
"686",2146,227494.758833333
"687",2147,281397.025166667
"688",2148,199723.271566667
"689",2149,151702.2772
"690",2150,420665.731966667
"691",2151,118702.5036
"692",2152,244892.120433333
"693",2153,141029.226
"694",2154,237928.930966667
"695",2155,112566.343157143
"696",2156,185686.967166667
"697",2157,220006.979233333
"698",2158,154220.584366667
"699",2159,114030.934
"700",2160,124513.5829
"701",2161,110623.697266667
"702",2162,126219.158
"703",2163,302194.568066667
"704",2164,245997.061419048
"705",2165,159140.316233333
"706",2166,137424.312633333
"707",2167,95197.5604666667
"708",2168,133227.039866667
"709",2169,125011.4854
"710",2170,157579.2351
"711",2171,189937.769833333
"712",2172,198434.889166667
"713",2173,131673.945933333
"714",2174,187454.767333333
"715",2175,148078.339233333
"716",2176,159831.106666667
"717",2177,166786.1517
"718",2178,151686.893466667
"719",2179,160319.5841
"720",2180,231372.708966667
"721",2181,111218.1276
"722",2182,109273.517
"723",2183,342607.674133333
"724",2184,179861.079933333
"725",2185,131701.534933333
"726",2186,154125.843466667
"727",2187,140139.040333333
"728",2188,487476.143166667
"729",2189,128917.6205
"730",2190,155927.315822222
"731",2191,103863.7323
"732",2192,249467.4752
"733",2193,149606.624033333
"734",2194,187208.463533333
"735",2195,149108.3402
"736",2196,298959.325766667
"737",2197,190310.315466667
"738",2198,253245.006466667
"739",2199,244770.392966667
"740",2200,118229.827666667
"741",2201,205934.6059
"742",2202,225971.065366667
"743",2203,224905.023066667
"744",2204,180085.232633333
"745",2205,135579.3045
"746",2206,129224.902433333
"747",2207,144430.012033333
"748",2208,194753.0404
"749",2209,296469.6606
"750",2210,95808.4390333334
"751",2211,177963.789633333
"752",2212,119072.8925
"753",2213,139268.500666667
"754",2214,122061.439166667
"755",2215,114075.6613
"756",2216,133505.718866667
"757",2217,193728.025966667
"758",2218,258447.963852381
"759",2219,135223.368933333
"760",2220,176949.999566667
"761",2221,105085.0031
"762",2222,220918.288533333
"763",2223,114712.8126
"764",2224,121703.348233333
"765",2225,140651.5281
"766",2226,129549.011533333
"767",2227,188560.4503
"768",2228,109502.4131
"769",2229,133298.950266667
"770",2230,242697.5181
"771",2231,326931.8104
"772",2232,329481.127066667
"773",2233,90971.8181333334
"774",2234,305479.187166667
"775",2235,112077.096433333
"776",2236,169919.207333333
"777",2237,167076.8425
"778",2238,208752.2455
"779",2239,161245.242966667
"780",2240,153206.753066667
"781",2241,135336.490766667
"782",2242,160453.7061
"783",2243,152232.3569
"784",2244,104757.945966667
"785",2245,274381.356733333
"786",2246,139100.726297403
"787",2247,224674.621333333
"788",2248,99346.0726333334
"789",2249,157914.60387619
"790",2250,153624.6635
"791",2251,177599.784933333
"792",2252,76947.6537
"793",2253,145534.838866667
"794",2254,187681.593333333
"795",2255,123725.0459
"796",2256,133862.457233333
"797",2257,137944.8944
"798",2258,117922.769533333
"799",2259,124821.4349
"800",2260,137896.256866667
"801",2261,126437.870733333
"802",2262,127844.863666667
"803",2263,160116.337033333
"804",2264,128400.264033333
"805",2265,209944.054433333
"806",2266,269699.796933333
"807",2267,209452.538733333
"808",2268,172704.571866667
"809",2269,186626.370666667
"810",2270,184518.8321
"811",2271,531993.319933333
"812",2272,137677.3297
"813",2273,157838.833366667
"814",2274,162127.527930736
"815",2275,186588.6742
"816",2276,132739.9946
"817",2277,263521.439666667
"818",2278,211671.401133333
"819",2279,126550.730033333
"820",2280,164932.312533333
"821",2281,143890.1621
"822",2282,192881.421666667
"823",2283,209850.087233333
"824",2284,118017.9658
"825",2285,230224.245733333
"826",2286,234678.577533333
"827",2287,127599.4947
"828",2288,142400.676433333
"829",2289,142066.204157143
"830",2290,172291.4862
"831",2291,214618.3038
"832",2292,180189.242233333
"833",2293,180788.7763
"834",2294,157192.128633333
"835",2295,125045.7003
"836",2296,229997.935933333
"837",2297,190392.893571429
"838",2298,123236.3676
"839",2299,244780.5574
"840",2300,127081.4933
"841",2301,98270.9975
"842",2302,136854.648766667
"843",2303,172279.7586
"844",2304,158701.3099
"845",2305,130375.531666667
"846",2306,132997.6928
"847",2307,99596.2472
"848",2308,144443.836833333
"849",2309,158452.631133333
"850",2310,124185.417166667
"851",2311,486575.3728
"852",2312,326454.347966667
"853",2313,244331.800933333
"854",2314,266310.405666667
"855",2315,116192.9424
"856",2316,158179.503433333
"857",2317,99080.0020666667
"858",2318,112134.8029
"859",2319,184215.466233333
"860",2320,260887.7458
"861",2321,136074.5424
"862",2322,119068.496923809
"863",2323,117208.8125
"864",2324,133523.794966667
"865",2325,141727.983733333
"866",2326,217478.072666667
"867",2327,146705.874133333
"868",2328,233698.367233333
"869",2329,248604.873366667
"870",2330,177297.163766667
"871",2331,116642.2164
"872",2332,159391.416033333
"873",2333,173139.833933333
"874",2334,147427.705166667
"875",2335,454083.8585
"876",2336,158613.7181
"877",2337,146853.519733333
"878",2338,113569.392733333
"879",2339,137414.7959
"880",2340,119409.489733333
"881",2341,180137.3656
"882",2342,111982.1575
"883",2343,127903.213633333
"884",2344,216264.006833333
"885",2345,140798.375166667
"886",2346,106449.300733333
"887",2347,285211.296419048
"888",2348,171209.041766667
"889",2349,218208.462533333
"890",2350,345942.967433333
"891",2351,198215.518466667
"892",2352,151729.519333333
"893",2353,137150.402066667
"894",2354,175188.3745
"895",2355,126010.263
"896",2356,340790.170566667
"897",2357,154926.2943
"898",2358,199396.831933333
"899",2359,100975.5598
"900",2360,184106.785533333
"901",2361,215728.493966667
"902",2362,284815.167633334
"903",2363,213090.599733333
"904",2364,143739.197966667
"905",2365,139786.250833333
"906",2366,135685.470933333
"907",2367,304040.2069
"908",2368,103302.711633333
"909",2369,158768.959166667
"910",2370,282515.309833333
"911",2371,290916.760233333
"912",2372,160273.886866667
"913",2373,157606.941733333
"914",2374,136400.695566667
"915",2375,151024.103133333
"916",2376,139363.9096
"917",2377,249430.065119048
"918",2378,164768.3061
"919",2379,357382.0757
"920",2380,123024.203633333
"921",2381,171638.066966667
"922",2382,244207.3003
"923",2383,221642.109666667
"924",2384,191496.2634
"925",2385,127355.233733333
"926",2386,130307.1739
"927",2387,156131.001555556
"928",2388,90020.0557666667
"929",2389,179578.810633333
"930",2390,165328.608533333
"931",2391,259038.0287
"932",2392,125864.4983
"933",2393,179841.9549
"934",2394,163839.033466667
"935",2395,169730.566766667
"936",2396,132749.681333333
"937",2397,156686.0101
"938",2398,302300.7384
"939",2399,174105.318833333
"940",2400,102623.879266667
"941",2401,168690.7315
"942",2402,148313.818033333
"943",2403,197874.0374
"944",2404,193996.2151
"945",2405,116309.743233333
"946",2406,245088.548933333
"947",2407,152641.243866667
"948",2408,172035.6447
"949",2409,166772.273633333
"950",2410,229535.3442
"951",2411,125617.3642
"952",2412,194499.5913
"953",2413,255427.303333333
"954",2414,208590.327066667
"955",2415,396471.233366666
"956",2416,191172.867666667
"957",2417,263134.637933333
"958",2418,199121.854233333
"959",2419,146185.704388889
"960",2420,272431.5699
"961",2421,285936.5694
"962",2422,125944.053366667
"963",2423,295522.6188
"964",2424,152882.013933333
"965",2425,120733.8523
"966",2426,108909.812133333
"967",2427,147975.3502
"968",2428,232008.001866667
"969",2429,215828.6008
"970",2430,202904.9338
"971",2431,163718.8731
"972",2432,277061.247433333
"973",2433,191600.748333333
"974",2434,184102.45484446
"975",2435,130499.2882
"976",2436,222506.0498
"977",2437,200655.249933333
"978",2438,100320.211066667
"979",2439,236006.938466667
"980",2440,183160.525633333
"981",2441,147273.765833333
"982",2442,271561.795933333
"983",2443,162524.336366667
"984",2444,207677.190333333
"985",2445,106405.31032381
"986",2446,376363.142
"987",2447,184718.258933333
"988",2448,216774.384566667
"989",2449,176751.5341
"990",2450,259123.617966667
"991",2451,161014.573700577
"992",2452,247582.574233333
"993",2453,228224.141466667
"994",2454,293559.169033333
"995",2455,259862.135666667
"996",2456,134573.1489
"997",2457,121733.222433333
"998",2458,179416.0408
"999",2459,184521.389104762
"1000",2460,352089.356666667
"1001",2461,273734.060466667
"1002",2462,130931.176833333
"1003",2463,138401.594566667
"1004",2464,210256.5697
"1005",2465,184989.254
"1006",2466,174468.198114286
"1007",2467,205948.413885714
"1008",2468,136695.4305
"1009",2469,145291.211333333
"1010",2470,129985.506666667
"1011",2471,254879.7127
"1012",2472,137331.155566667
"1013",2473,127453.6869
"1014",2474,232284.7518
"1015",2475,177036.733033333
"1016",2476,168078.455833333
"1017",2477,138818.969266667
"1018",2478,210024.1596
"1019",2479,207546.7092
"1020",2480,96919.5813666667
"1021",2481,212980.5704
"1022",2482,202038.755233333
"1023",2483,209754.9292
"1024",2484,129882.803666667
"1025",2485,181606.3012
"1026",2486,141118.998
"1027",2487,142201.7878
"1028",2488,217712.0228
"1029",2489,133868.252333333
"1030",2490,196374.406733333
"1031",2491,181241.532366667
"1032",2492,126514.9268
"1033",2493,204066.868566667
"1034",2494,107629.3439
"1035",2495,139578.714666667
"1036",2496,459325.6028
"1037",2497,123290.365633333
"1038",2498,133816.9337
"1039",2499,195717.7327
"1040",2500,158534.194533333
"1041",2501,218745.400233333
"1042",2502,191782.888966667
"1043",2503,174291.676833333
"1044",2504,154043.683066667
"1045",2505,129919.752
"1046",2506,181988.454771428
"1047",2507,192561.651266667
"1048",2508,148817.696666667
"1049",2509,403352.0737
"1050",2510,172854.64437619
"1051",2511,154049.544866667
"1052",2512,175788.208633333
"1053",2513,138407.817466667
"1054",2514,117614.0174
"1055",2515,138440.018233333
"1056",2516,165768.2906
"1057",2517,149487.3684
"1058",2518,171441.4977
"1059",2519,190349.442333333
"1060",2520,119725.581466667
"1061",2521,150963.6565
"1062",2522,137378.521333333
"1063",2523,571786.038133333
"1064",2524,291285.684233333
"1065",2525,128439.1832
"1066",2526,104748.561333333
"1067",2527,61281.0993
"1068",2528,191699.119366667
"1069",2529,195807.327333333
"1070",2530,236137.7775
"1071",2531,148618.478933333
"1072",2532,131397.217233333
"1073",2533,114266.380333333
"1074",2534,195604.318533333
"1075",2535,156258.607633333
"1076",2536,138099.266066667
"1077",2537,176908.9152
"1078",2538,116607.669033333
"1079",2539,344919.5947
"1080",2540,192851.962733333
"1081",2541,404212.3997
"1082",2542,120150.418333333
"1083",2543,199457.8038
"1084",2544,262164.237733333
"1085",2545,138277.3599
"1086",2546,244714.178
"1087",2547,149084.385814863
"1088",2548,223029.210866667
"1089",2549,210202.013333333
"1090",2550,149894.6669
"1091",2551,128314.391433333
"1092",2552,93397.9535333333
"1093",2553,115530.507866667
"1094",2554,145127.448566667
"1095",2555,139513.135666667
"1096",2556,160561.395266667
