Id,SalePrice
209,298435.638766667
210,335673.389266666
211,262939.1848
212,474732.8979
213,306164.755033333
214,251970.0385
215,192866.308866667
216,193750.729333333
217,210911.990733333
218,456433.935433333
219,380646.719066667
220,315820.804066667
221,251312.184133333
222,303179.7965
223,188754.0695
224,173321.334066667
225,174367.120733333
226,171392.818566667
227,166381.001333333
228,187838.352766667
229,188601.352633333
230,184237.811466667
231,173933.1667
232,255493.8647
233,169175.1471
234,183994.338333333
235,171026.224833333
236,283952.4641
237,171665.1404
238,352292.4506
239,334050.987733333
240,240386.6469
241,262175.1354
242,258528.996
243,254382.7258
244,295849.932533333
245,229288.729266667
246,442405.287133333
247,214982.103533333
248,212052.411
249,273556.757666667
250,224014.8875
251,259901.5611
252,259442.608366667
253,278294.926066667
254,218303.3452
255,203065.329033333
256,192707.474366667
257,168887.602933333
258,146011.8416
259,206808.025533333
260,252152.774
261,171967.859533333
262,134942.626566667
263,154788.389566667
264,215917.476733333
265,230686.8644
266,192880.723
267,179136.364366667
268,184121.618
269,164352.578733333
270,164481.942233333
271,125344.694466667
272,130604.033366667
273,125928.241933333
274,130243.917933333
275,134012.633266667
276,120569.871033333
277,348164.3633
278,217703.0064
279,298471.837
280,209100.680166667
281,187874.836466667
282,172121.9122
283,174242.1682
284,296329.577066667
285,221447.6828
286,235988.3242
287,218369.647866667
288,218156.054833333
289,160145.9303
290,145296.904933333
291,235931.857066667
292,123738.596133333
293,148661.210133333
294,202862.9052
295,166859.9431
296,125049.968666667
297,120831.777333333
298,149863.797833333
299,166061.851266667
300,162850.5498
301,157669.986333333
302,174499.409033333
303,170486.331
304,119436.965966667
305,168716.9717
306,169664.971666667
307,213997.552733333
308,138668.343966667
309,166992.401133333
310,141148.9811
311,135486.309733333
312,145506.6793
313,138441.514033333
314,143537.278
315,135299.596633333
316,124546.359133333
317,114571.6036
318,130877.639233333
319,118931.899166667
320,174306.957666667
321,132432.819766667
322,100092.493666667
323,134826.1766
324,96778.8897666667
325,118796.882433333
326,167769.2029
327,169766.242866667
328,67219.7691
329,107327.452633333
330,86995.7551333334
331,178215.2977
332,154789.881466667
333,143716.800233333
334,142854.6346
335,141634.244633333
336,127030.918766667
337,127503.357633333
338,122999.055333333
339,113986.2024
340,127295.141333333
341,128991.248566667
342,148131.997633333
343,155301.796266667
344,141047.759066667
345,134411.327466667
346,121129.523766667
347,139991.447
348,122882.3213
349,122710.544566667
350,146271.7876
351,113569.110066667
352,116346.901933333
353,122303.6076
354,97856.3782333334
355,69626.0147666666
356,100408.847233333
357,124344.685566667
358,138766.631133333
359,119732.433766667
360,72722.1248333334
361,116846.231366667
362,162665.946866667
363,64193.8828666667
364,138552.6764
365,136525.345133333
366,100434.425
367,108220.636366667
368,137500.079133333
369,117014.313133333
370,139862.2672
371,154569.429533333
372,122186.0426
373,140535.9944
374,129066.285566667
375,154445.207833333
376,134161.192066667
377,96528.1452333333
378,133534.1484
379,87069.5238
380,164168.312433333
381,141316.214
382,92242.9999666667
383,140439.017866667
384,138347.947566667
385,143274.3057
386,153484.095133333
387,162162.968666667
388,66269.0036
389,119956.1128
390,128295.2153
391,155107.058833333
392,130162.898733333
393,130758.174366667
394,167279.769766667
395,162691.723933333
396,218062.248933333
397,170475.011566667
398,144262.734866667
399,121279.62477619
400,156709.862166667
401,121648.306942857
402,294718.402466667
403,289226.147666667
404,289226.147666667
405,327977.086333333
406,320088.794666666
407,243817.0327
408,296668.016733333
409,197411.753833333
410,241004.6817
411,238515.725633333
412,170807.6179
413,233154.756466667
414,138732.538533333
415,207877.9608
416,195182.864333333
417,209552.5523
418,208992.7068
419,132209.036166667
420,135865.9718
421,249823.469266667
422,252519.110233333
423,199367.918933333
424,220647.848433333
425,252377.829466667
426,290570.9911
427,204389.531633333
428,282617.884333334
429,166438.9681
430,131317.488933333
431,141858.7409
432,111065.816366667
433,131348.606366667
434,130951.085566667
435,146118.2671
436,124252.968533333
437,118430.935366667
438,113449.710133333
439,139576.064133333
440,138270.355
441,163559.301533333
442,143111.338533333
443,214081.066266667
444,132865.767166667
445,180046.698566667
446,154848.2259
447,203715.435066667
448,120489.1906
449,137352.659509524
450,126635.642433333
451,198657.1424
452,267509.723633333
453,154545.692633333
454,69951.5511666667
455,320769.766633333
456,179572.481308406
457,261556.1625
458,136561.503333333
459,158943.131166667
460,169715.112333333
461,395621.296766667
462,324791.3984
463,207311.327066667
464,223044.9851
465,221171.946966667
466,369590.010233333
467,137707.107466667
468,157455.793133333
469,127861.751933333
470,136607.411133333
471,144700.736433333
472,147757.464333333
473,171780.066266667
474,181271.323833333
475,178808.903766667
476,188568.378533333
477,182113.297933333
478,176273.433966667
479,249021.953366667
480,196782.500633333
481,178597.093166667
482,191839.2353
483,200066.316533333
484,326222.747433333
485,362078.8129
486,179572.481308406
487,301451.518066667
488,166949.4787
489,241772.1243
490,172831.3104
491,258005.6254
492,231731.541366667
493,167381.267133333
494,197052.991133333
495,135040.884933333
496,280175.6956
497,167561.992833333
498,315825.720366666
499,143143.257533333
500,116772.5229
501,121036.914066667
502,93626.5376666667
503,103333.291666667
504,112909.008333333
505,146307.217366667
506,147091.900766667
507,284242.281966667
508,410009.7479
509,370249.638833333
510,423188.0502
511,408940.8132
512,351882.903333333
513,270222.702166666
514,323140.785566667
515,442567.3573
516,269776.553033333
517,345775.073833333
518,353648.972133333
519,333437.2813
520,197388.3427
521,338854.152533333
522,228710.104066667
523,217483.778966667
524,168689.336333333
525,213648.9052
526,212240.4991
527,180615.362933333
528,180072.5871
529,190439.917066667
530,219523.7508
531,218660.858933333
532,207597.240766667
533,173073.1216
534,241423.028366667
535,183577.166433333
536,253244.622133333
537,323674.2926
538,346400.134566667
539,250983.023833333
540,298139.226133333
541,273139.298133333
542,235741.026333333
543,252195.691533333
544,269560.7925
545,227451.439866667
546,222933.258166667
547,249803.251466667
548,205441.983066667
549,195186.097066667
550,191665.030166667
551,151506.6613
552,175035.7914
553,182170.5173
554,190837.446
555,199106.026666667
556,197991.816
557,201414.912366667
558,126118.496966667
559,132535.160366667
560,124027.792966667
561,116422.0947
562,175710.545933333
563,152548.544
564,237138.6947
565,333144.633666667
566,184759.6879
567,155546.728633333
568,156172.3507
569,173306.535333333
570,281482.197966667
571,225467.939866667
572,257398.835
573,270678.758233333
574,163750.3523
575,205471.0691
576,187746.879533333
577,193481.808833333
578,290921.129466667
579,205486.460133333
580,339032.3079
581,272033.809533333
582,201545.729033333
583,165284.798033333
584,174040.116833333
585,222997.2929
586,138082.687266667
587,153447.3892
588,132142.4272
589,137378.268266667
590,178118.0574
591,106690.048933333
592,135646.860833333
593,145323.031666667
594,83533.0877666667
595,160112.4625
596,135453.874866667
597,127733.983466667
598,217048.917866667
599,137388.456466667
600,161681.233866667
601,175029.599066667
602,136886.802266667
603,112745.555866667
604,141684.2278
605,129405.282733333
606,172190.8674
607,131282.789033333
608,146287.8304
609,92848.0571333333
610,110080.3317
611,95769.2703
612,137267.910233333
613,140964.865833333
614,177205.260933333
615,146555.158166667
616,121915.096133333
617,149098.183466667
618,130326.985
619,130496.295466667
620,117112.5295
621,123755.7822
622,132990.7865
623,143968.8235
624,111610.053733333
625,132005.9473
626,127738.541033333
627,125020.040366667
628,118038.349566667
629,87592.4093666667
630,133392.5842
631,122607.461633333
632,130434.753933333
633,140688.595633333
634,122755.299933333
635,148147.4873
636,92150.6017333333
637,98028.7882
638,148491.231
639,67915.9450666666
640,116579.592633333
641,131531.1937
642,136994.187733333
643,103044.234366667
644,133080.360933333
645,129333.576766667
646,89364.5761666667
647,221843.3794
648,116794.800833333
649,118903.957566667
650,129403.8376
651,151168.4262
652,136626.121266667
653,120424.7564
654,111756.219333333
655,148150.059033333
656,115722.011933333
657,142397.434533333
658,118442.944233333
659,108452.297733333
660,115960.358633333
661,179572.481308406
662,100958.701833333
663,95155.8363333333
664,174498.011533333
665,131086.660766667
666,159763.860533333
667,149759.235266667
668,129413.181
669,99575.9298333334
670,143925.644133333
671,155859.215
672,118219.634966667
673,118571.6293
674,121317.018866667
675,104781.072433333
676,89409.7473
677,121422.602433333
678,139546.106733333
679,154511.224166667
680,137724.1561
681,140415.122233333
682,134478.829433333
683,143930.672533333
684,131173.419133333
685,136206.260266667
686,154037.816533333
687,162761.008566667
688,134009.420166667
689,145101.281366667
690,210366.0558
691,119364.7069
692,179572.481308406
693,164973.500666667
694,118400.0802
695,132325.735466667
696,241677.368766667
697,232880.403766667
698,233884.699866667
699,204599.656933333
700,170390.955266667
701,248907.286266667
702,438313.7921
703,347799.828533333
704,250051.117433333
705,179018.5376
706,145452.412
707,210961.7146
708,209819.874
709,193839.429366667
710,221178.708133333
711,146756.4631
712,142740.799966667
713,153744.768266667
714,235975.198533333
715,305507.950266667
716,320988.385333333
717,255647.151266667
718,215349.306666667
719,144228.255733333
720,225581.964133333
721,193751.862366667
722,226716.400433333
723,197036.799833333
724,137966.368366667
725,129874.329333333
726,146412.694
727,147484.153666667
728,153481.361166667
729,217868.952366667
730,91279.3670333333
731,92567.5678666667
732,103551.599566667
733,103387.360966667
734,105137.4048
735,114602.937666667
736,112201.954666667
737,115993.5032
738,154787.250433333
739,163914.378833333
740,128997.084433333
741,135791.4364
742,184229.3239
743,163525.430833333
744,174318.447066667
745,119115.756066667
746,137780.6045
747,218157.099
748,242179.519766667
749,202706.160966667
750,124735.9033
751,112206.828166667
752,113357.757633333
753,106008.3843
754,139523.8755
755,102943.8857
756,145485.341733333
757,179572.481308406
758,97081.5791333333
759,84387.9929666666
760,73341.9286333333
761,319933.1516
762,254112.971866667
763,273031.192266667
764,235122.156933333
765,142204.7563
766,198993.9622
767,199953.6421
768,265445.277333334
769,240933.671133333
770,159086.227
771,214144.832866667
772,185445.9726
773,179499.8561
774,238807.859433333
775,214630.864833333
776,276228.535933333
777,345451.604766667
778,205293.953566667
779,120470.676433333
780,160805.749633333
781,147091.2176
782,133738.969733333
783,127208.3032
784,95016.8615333334
785,95116.8001
786,147510.857
787,101129.645266667
788,124407.372466667
789,128204.201533333
790,135765.898466667
791,179572.481308406
792,177467.040266667
793,159522.849733333
794,179501.567333333
795,191620.574133333
796,179962.823633333
797,205939.497233333
798,173960.474666667
799,180801.402866667
800,154426.2816
801,183134.783966667
802,212891.0781
803,343370.635833333
804,423270.269233333
805,169813.497533333
806,277400.029166667
807,345533.1124
808,375726.6717
809,157949.714066667
810,176450.024166667
811,232240.652666667
812,205448.688833333
813,163282.971966667
814,171633.8094
815,166635.731933333
816,178558.135133333
817,182321.3085
818,154211.209166667
819,126729.174966667
820,117406.735666667
821,183373.069566667
822,184907.2714
823,97516.1418333334
824,113230.492833333
825,144368.2466
826,130478.383
827,340087.627333333
828,273683.9636
829,387874.214433333
830,413905.625766667
831,328119.6547
832,400133.8558
833,452410.959766667
834,386079.1163
835,443509.720233333
836,287223.572933333
837,302909.851066667
838,324665.380566667
839,386644.201566667
840,323706.670966667
841,284751.2419
842,242967.510933333
843,249205.712166667
844,250955.873733333
845,189566.253066667
846,191520.4535
847,191944.317433333
848,223285.038166667
849,279518.016566667
850,221796.005233333
851,197940.321233333
852,175234.618966667
853,175466.548366667
854,175028.497766667
855,172356.503333333
856,201309.928033333
857,184235.956733333
858,173500.620033333
859,175497.1593
860,181273.902733333
861,245784.629833334
862,171379.447766667
863,173450.755766667
864,166825.868233333
865,217209.156761905
866,166634.830466667
867,214730.567766667
868,220338.5062
869,182284.767066667
870,178650.1993
871,342281.769
872,361046.7639
873,321917.111766667
874,266912.268733333
875,254551.821466667
876,330933.0611
877,209248.510766667
878,281300.342766667
879,230401.555766667
880,380749.240833333
881,225202.6054
882,239185.137333333
883,219861.2759
884,243109.8271
885,239591.935733333
886,215262.677266667
887,201017.649966667
888,232075.2871
889,168782.518566667
890,290001.4034
891,264107.332
892,244657.580133333
893,260421.129366667
894,132987.7105
895,150686.682866667
896,152142.983666667
897,203863.9517
898,202773.6717
899,124867.043466667
900,121903.8819
901,139070.773366667
902,267396.148933333
903,139561.506433333
904,156208.524666667
905,217487.863233333
906,187534.335433333
907,229665.822733333
908,207890.345866667
909,228200.020766667
910,170797.0754
911,173923.336066667
912,198266.3693
913,258059.435766667
914,293984.043666667
915,236687.5273
916,262768.6102
917,323650.691166667
918,144143.88
919,191631.250633333
920,145322.482666667
921,161887.7333
922,197843.4982
923,213471.854366667
924,236947.256966667
925,152403.056966667
926,138019.778666667
927,135843.724166667
928,112850.806333333
929,130775.543833333
930,143347.985533333
931,136821.702533333
932,113597.824933333
933,160872.8095
934,143588.112333333
935,195847.1421
936,147631.696066667
937,211066.825866667
938,126674.300933333
939,71115.2538333333
940,63380.1664333333
941,118030.199733333
942,133847.038433333
943,134344.54707619
944,149113.447833333
945,158974.928533333
946,134699.9995
947,128148.4592
948,138453.870233333
949,135066.281533333
950,165924.1784
951,122882.605866667
952,151522.791633333
953,137940.2688
954,141783.2611
955,131969.75977619
956,127521.348333333
957,129272.222966667
958,127740.0887
959,130766.7571
960,125491.014833333
961,146784.831133333
962,121014.213266667
963,126771.460233333
964,153956.350933333
965,233721.5435
966,127413.5971
967,140191.141866667
968,166079.5806
969,113899.991133333
970,130145.075266667
971,122005.881433333
972,135088.523266667
973,144148.0036
974,143349.029333333
975,152756.559366667
976,107009.7823
977,112815.146633333
978,123156.968633333
979,112812.3785
980,123091.551733333
981,109517.6168
982,104173.406066667
983,116497.8984
984,127160.021233333
985,98128.9893333333
986,132232.8725
987,195997.882466667
988,145775.330433333
989,114091.423233333
990,146431.936166667
991,127916.572133333
992,208242.297633333
993,100089.736166667
994,124794.082066667
995,119519.190366667
996,131866.0523
997,118675.479366667
998,114245.674433333
999,108002.000733333
1000,135124.246333333
1001,116830.818566667
1002,128872.453066667
1003,116093.200266667
1004,163538.8725
1005,134111.788
1006,118651.6133
1007,146650.9747
1008,97244.2486666667
1009,93249.9679999999
1010,176317.6904
1011,200842.404766667
1012,175101.906
1013,119570.589466667
1014,179572.481308406
1015,224719.7519
1016,120577.861633333
1017,131303.134533333
1018,164953.4675
1019,119551.152
1020,140982.9015
1021,122979.286233333
1022,131539.703
1023,119214.8274
1024,124800.0916
1025,127259.600666667
1026,152270.377766667
1027,185975.3033
1028,143369.668966667
1029,155297.110266667
1030,179572.481308406
1031,102433.125066667
1032,183736.4729
1033,149460.074266667
1034,167469.518466667
1035,107288.278966667
1036,227223.259033333
1037,146950.623833333
1038,119426.548466667
1039,99962.6048
1040,127113.511566667
1041,137015.930666667
1042,145472.014666667
1043,110719.756066667
1044,193732.824566667
1045,216597.9679
1046,254528.102
1047,331764.1959
1048,256489.281333333
1049,224656.915666667
1050,229190.466266667
1051,187116.531566667
1052,215157.253833333
1053,217365.2654
1054,245362.378266667
1055,152384.787133333
1056,166259.8036
1057,135117.226866667
1058,142244.264333333
1059,228856.8962
1060,204376.9004
1061,196534.314066667
1062,221899.4568
1063,131416.664633333
1064,140433.574966667
1065,142757.228133333
1066,141398.407866667
1067,116603.033
1068,128484.233466667
1069,135829.391266667
1070,119760.153333333
1071,249854.2362
1072,229360.2634
1073,200196.151666667
1074,239813.817366667
1075,292456.412066667
1076,230408.814433333
1077,224192.851766667
1078,180964.306633333
1079,182074.2484
1080,180892.879833333
1081,179301.967533333
1082,165158.4558
1083,127223.5631
1084,130101.303133333
1085,131004.510466667
1086,140041.4224
1087,138768.749933333
1088,154227.6946
1089,159813.8783
1090,358063.284833333
1091,144074.544966667
1092,122892.344266667
1093,90328.6280333333
1094,119391.746266667
1095,110486.628966667
1096,106131.770733333
1097,115571.4328
1098,166416.710933333
1099,138385.4763
1100,129359.625033333
1101,125556.391033333
1102,134616.731666667
1103,146454.682733333
1104,177287.940366667
1105,133770.9289
1106,151434.229533333
1107,128293.228866667
1108,186061.2591
1109,182145.554
1110,123062.657966667
1111,194694.661633333
1112,170315.607133333
1113,219681.6068
1114,281126.072866667
1115,127507.061733333
1116,131122.154833333
1117,179572.481308406
1118,95244.0962333333
1119,72532.3513
1120,140089.913433333
1121,131962.1106
1122,116669.202466667
1123,287320.507833333
1124,167252.411933333
1125,195784.612466667
1126,210959.638233333
1127,203313.0962
1128,141920.183633333
1129,145346.9818
1130,217196.074566667
1131,218110.0498
1132,230319.211933333
1133,268217.779833333
1134,174394.675366667
1135,202259.868166667
1136,335996.048666667
1137,187115.489666667
1138,268653.835233333
1139,326546.247566667
1140,165729.5073
1141,141654.716466667
1142,85443.296
1143,91000.1974666667
1144,87683.7228333334
1145,84711.1559333333
1146,146461.066466667
1147,179133.2224
1148,205745.429933333
1149,161964.507566667
1150,114537.839233333
1151,151847.916033333
1152,153822.668766667
1153,127441.306
1154,123547.674433333
1155,147447.201833333
1156,139666.360833333
1157,181208.925766667
1158,180675.086166667
1159,212813.460166667
1160,185243.258
1161,186216.030933333
1162,191955.304166667
1163,247298.627133333
1164,287193.402266667
1165,314113.499866667
1166,165385.776333333
1167,180397.222433333
1168,417366.085066667
1169,494460.977933333
1170,346501.1598
1171,454718.806666667
1172,405470.287766667
1173,298614.0986
1174,382434.320233333
1175,150463.748833333
1176,190758.705866667
1177,162672.365966667
1178,253003.056
1179,179435.962233333
1180,151340.1053
1181,110548.422633333
1182,199303.8742
1183,111542.358366667
1184,134789.302633333
1185,97684.4192666667
1186,91475.6383333334
1187,98531.8474
1188,138948.298733333
1189,140382.956566667
1190,140412.167633333
1191,147922.4926
1192,444845.2822
1193,250135.3761
1194,258077.3184
1195,370311.963666667
1196,333449.789533333
1197,318799.058933333
1198,278370.817833333
1199,302981.544433333
1200,332021.858166667
1201,340973.043466667
1202,349359.9526
1203,287416.868033333
1204,275444.755266667
1205,318402.9309
1206,277926.2478
1207,170083.410266667
1208,179306.883133333
1209,178526.972766667
1210,287538.870033333
1211,179540.539533333
1212,184936.7903
1213,209164.294133333
1214,210378.367866667
1215,163076.843166667
1216,186433.420066667
1217,199123.335933333
1218,271198.5597
1219,279201.276966667
1220,272321.347766666
1221,388956.590066667
1222,326315.645
1223,504642.565433333
1224,299805.359866667
1225,329422.073866666
1226,260020.668766667
1227,316571.800033333
1228,230724.845
1229,208726.553766667
1230,474709.709533333
1231,194840.770133333
1232,138916.825633333
1233,196258.6882
1234,136169.5705
1235,191565.1566
1236,186105.688866667
1237,199854.9996
1238,202381.0375
1239,184009.762566667
1240,170507.830166667
1241,162526.3515
1242,117426.709366667
1243,131357.076333333
1244,144745.624833333
1245,129735.896333333
1246,121214.534733333
1247,124534.324933333
1248,137061.453466667
1249,117890.997866667
1250,128998.305666667
1251,257899.328333333
1252,343485.747466667
1253,170683.845433333
1254,151083.078133333
1255,172293.004666667
1256,152089.483233333
1257,184812.340133333
1258,236580.9543
1259,151912.415333333
1260,163655.840833333
1261,142643.872
1262,158460.495033333
1263,144623.766766667
1264,128273.214866667
1265,135284.562266667
1266,144298.205366667
1267,167780.8433
1268,165792.3963
1269,154528.3556
1270,144967.476433333
1271,117955.342933333
1272,119341.201966667
1273,162023.865233333
1274,147379.579866667
1275,130947.9021
1276,146964.5418
1277,124192.78
1278,136238.222209524
1279,163457.384066667
1280,132587.7197
1281,148496.306933333
1282,152479.047166667
1283,147105.3825
1284,146474.4544
1285,135337.361366667
1286,133752.392366667
1287,158828.450733333
1288,126526.296066667
1289,133277.275066667
1290,134825.9103
1291,130103.3664
1292,217611.552033333
1293,149602.559133333
1294,224241.595666667
1295,128841.2785
1296,97863.8017333334
1297,83983.2750666667
1298,85019.2225666667
1299,155631.726333333
1300,145883.698466667
1301,146092.185466667
1302,146307.034833333
1303,184122.915266667
1304,166733.4265
1305,256107.575633333
1306,139725.341966667
1307,92466.1079666667
1308,132623.3617
1309,130845.3815
1310,153051.3952
1311,121042.6887
1312,122507.777766667
1313,146724.647
1314,135323.0766
1315,136445.890466667
1316,141715.105466667
1317,143715.8784
1318,117372.406933333
1319,127748.2325
1320,109652.456933333
1321,100810.359366667
1322,95620.9485666667
1323,100689.4805
1324,125529.831733333
1325,144608.104766667
1326,69286.1042333333
1327,120505.4694
1328,85121.7758666667
1329,187456.955866667
1330,98225.5688
1331,117074.299333333
1332,82038.4736333333
1333,168160.286766667
1334,104403.971733333
1335,118640.571866667
1336,99171.5688333333
1337,189349.4576
1338,117848.2048
1339,116048.001166667
1340,83581.7607
1341,111003.2433
1342,132666.846733333
1343,162797.247
1344,145797.689333333
1345,105780.7476
1346,92112.4328666666
1347,148816.3894
1348,147756.350133333
1349,133095.006
1350,133499.362566667
1351,163607.136733333
1352,145092.030633333
1353,156906.928866667
1354,160568.871133333
1355,107252.915066667
1356,246526.911366667
1357,141234.1148
1358,130421.501666667
1359,163898.6553
1360,140692.848633333
1361,113003.675566667
1362,186252.4042
1363,259657.296266667
1364,178986.986133333
1365,151287.599466667
1366,132809.469066667
1367,141669.716633333
1368,228900.825
1369,198917.302933333
1370,234193.402233333
1371,190921.582566667
1372,233933.196733333
1373,287402.113366667
1374,217852.004166667
1375,216673.4187
1376,190683.1962
1377,164516.8511
1378,147633.387366667
1379,181971.309066667
1380,194030.035633333
1381,203495.8425
1382,224142.7988
1383,149923.4659
1384,161574.4893
1385,125911.159466667
1386,211308.947233333
1387,199778.606
1388,217441.624966667
1389,212084.7165
1390,286670.782433333
1391,236834.536533333
1392,237056.857266667
1393,233139.3701
1394,140986.3066
1395,201118.3843
1396,210320.555833333
1397,188392.352366667
1398,200069.416333333
1399,131622.046
1400,125591.9596
1401,135068.071266667
1402,199529.807866667
1403,125713.7721
1404,255553.414266667
1405,141615.7546
1406,136770.860352381
1407,94389.8926666667
1408,112019.8965
1409,127361.365266667
1410,152652.8964
1411,104897.1906
1412,66284.4255
1413,111553.400733333
1414,139811.9728
1415,122095.3596
1416,157058.7538
1417,142182.9036
1418,169669.1744
1419,137183.175566667
1420,111089.670933333
1421,152303.7161
1422,157676.2005
1423,169760.041066667
1424,189311.244833333
1425,182066.548866667
1426,200662.2861
1427,106894.301966667
1428,123811.319233333
1429,65647.8776
1430,79699.7726333333
1431,137762.4188
1432,64163.626
1433,109132.448566667
1434,65710.952
1435,311306.494733333
1436,276060.470866667
1437,198373.3925
1438,151798.860033333
1439,226286.395366667
1440,155014.2323
1441,195954.1484
1442,186805.6401
1443,346621.990766667
1444,361443.078166667
1445,179572.481308406
1446,203808.7875
1447,115716.344166667
1448,127801.572433333
1449,146585.2263
1450,83739.615
1451,86007.8946666667
1452,148581.133333333
1453,88103.3135
1454,83159.1149
1455,85606.4999
1456,85138.6236333333
1457,164957.995733333
1458,119035.567833333
1459,233152.894166667
